,calibName,chamber,splitDriftTime,diffJointPoint,para_smallRt,residual_smallRt,ndf_smallRt,para_largeRt,residual_largeRt,ndf_largeRt,para_res,residual_res,ndf_res
66,BIL_3_5,BIL5A05,98.36557705136758,-0.00048501385928023666,"[0.04643509746663113, 0.06924152171613938]",[0.01642234],14,"[-5.7671697224298234e-11, 1.2026208237834577e-07, -9.865019899540013e-05, 0.04926720466507483, 0.6356310481726074]",[0.02596869],87,"[0.009636401083726563, -0.42008524108871065, 7.119366848780463, -56.31686207203521, 240.5040763215829]",[8.1425601],100
67,BIL_3_6,BIL6A05,98.36557705136758,0.0005536905181759977,"[0.04642483344860868, 0.06958626578107611]",[0.01698017],14,"[-5.709338900989822e-11, 1.1929609808890982e-07, -9.806010962628543e-05, 0.04909229263530638, 0.6483658621028285]",[0.02590867],87,"[0.009571840569062764, -0.41785622002563894, 7.093160723456661, -56.20042823728559, 240.37299266001963]",[8.02775988],100
68,BIL_4_-1,BIL1C07,98.46564376250834,0.00011759024152979691,"[0.046415296364249035, 0.06991428124404173]",[0.01751722],14,"[-5.656479716910769e-11, 1.1841577445281166e-07, -9.75234900341926e-05, 0.048932690871112745, 0.6599613454944707]",[0.02585849],87,"[0.00934362488169236, -0.4102212718786761, 7.0077016904344935, -55.849947306924456, 240.03024223228743]",[7.4313425],100
69,BIL_4_-2,BIL2C07,98.36557705136758,0.0005545352626112887,"[0.04642414881751059, 0.06961443295811869]",[0.01701781],14,"[-5.707341931996637e-11, 1.1926558230843362e-07, -9.804280688489361e-05, 0.049086838349016476, 0.6487238005262584]",[0.02591088],87,"[0.009567130753725277, -0.41769602157909563, 7.091373519770525, -56.19384771840974, 240.37247380444416]",[8.02292212],100
70,BIL_4_-3,BIL3C07,98.16544362908606,-0.00036561340100149664,"[0.04646147537727045, 0.06837413802276357]",[0.01503198],14,"[-5.921784192104517e-11, 1.228255575557948e-07, -0.00010020553067757028, 0.04972706832526471, 0.6023763050704397]",[0.02610495],87,"[0.00958188821921409, -0.41791390703613346, 7.09012329496572, -56.18261911315574, 240.48880353636414]",[8.10704833],100
71,BIL_4_-4,BIL4C07,98.16544362908606,0.0004855814518283097,"[0.046452388284011464, 0.06868816634668562]",[0.01548348],14,"[-5.868894405755683e-11, 1.2195152158669794e-07, -9.967684901992897e-05, 0.04957098819451762, 0.6136542432403194]",[0.02604608],87,"[0.009752780130681411, -0.4232534611350544, 7.143293059666631, -56.35019478636723, 240.50557342899143]",[8.4159477],100
72,BIL_4_-5,BIL5C07,98.26551034022681,0.00011709822821170945,"[0.046442860198632294, 0.0689774203992033]",[0.01601789],14,"[-5.8107356564649156e-11, 1.2098551885273382e-07, -9.908972046683783e-05, 0.04939729962223034, 0.6262156332078392]",[0.02600785],87,"[0.009653269762459001, -0.4201227890412825, 7.111915652744648, -56.25304647327345, 240.52453975533246]",[8.20688687],100
73,BIL_4_-6,BIL6C07,98.26551034022681,-0.0001430399324791054,"[0.046445286017165195, 0.06890339298129353]",[0.01589638],14,"[-5.825265355576857e-11, 1.212273955572649e-07, -9.923702698322011e-05, 0.04944084235066348, 0.6230475412913354]",[0.0260109],87,"[0.009676043449827986, -0.4209000042279569, 7.1206261880582025, -56.28540202835216, 240.52816592393705]",[8.24634238],100
74,BIL_4_1,BIL1A07,98.46564376250834,0.00048480886781199217,"[0.046411451850106145, 0.07003093020434131]",[0.01773097],14,"[-5.6383459616998494e-11, 1.1811258631354586e-07, -9.73376892866947e-05, 0.04887703546241065, 0.664017777235093]",[0.0258699],87,"[0.009313874013924561, -0.409204692592272, 6.9962961328016116, -55.807595505944164, 240.0260855878277]",[7.41887018],100
75,BIL_4_2,BIL2A07,98.46564376250834,-0.00019876536991869642,"[0.04641848575102252, 0.0697995919093736]",[0.01735282],14,"[-5.673789328682315e-11, 1.187043455092283e-07, -9.769924121360532e-05, 0.04898470096220949, 0.6561679117891456]",[0.02588565],87,"[0.009370582734923121, -0.41114128034514863, 7.018000202768869, -55.88795471642681, 240.03283543142507]",[7.43676458],100
76,BIL_4_3,BIL3A07,98.36557705136758,-0.0005443313378625803,"[0.04643589930372397, 0.06922586166803907]",[0.01639468],14,"[-5.7706996401725245e-11, 1.203194444296979e-07, -9.868460702936535e-05, 0.04927769259453, 0.6348849269640414]",[0.02597017],87,"[0.009591583770462157, -0.4185964793111727, 7.102683924792603, -56.25140538334069, 240.48978051142248]",[8.17504887],100
77,BIL_4_4,BIL4A07,98.26551034022681,-0.00010235750241083252,"[0.046444751178677676, 0.06893373387063707]",[0.01589046],14,"[-5.824009390368831e-11, 1.2120594806347702e-07, -9.9223852734296e-05, 0.04943714282497703, 0.6233215118672163]",[0.02601329],87,"[0.00967435687095329, -0.4208439776939282, 7.120022769871169, -56.28333650422748, 240.5285496380846]",[8.2462184],100
78,BIL_4_5,BIL5A07,98.26551034022681,-0.00014894351960759167,"[0.04644586879666131, 0.06887142857142865]",[0.0158508],14,"[-5.82769843997361e-11, 1.2126700700416507e-07, -9.926109732919612e-05, 0.04944843591896063, 0.6225178632736955]",[0.02602114],87,"[0.009681010770136802, -0.4210687948727358, 7.122499614878848, -56.29213705941066, 240.52763889367344]",[8.2595698],100
79,BIL_4_6,BIL6A07,98.16544362908606,-0.00039483788646155205,"[0.04646153368322969, 0.06837495527204636]",[0.01503248],14,"[-5.921966570575939e-11, 1.228290729922325e-07, -0.00010020801421158021, 0.04972783333637616, 0.6022993001442537]",[0.02609601],87,"[0.009581872956842772, -0.417913848829934, 7.090129080836198, -56.18267381788275, 240.48885720931247]",[8.10597758],100
80,BIL_5_-1,BIL1C09,98.66577718478986,-0.0001925882147997271,"[0.04639034988575047, 0.07075480546563208]",[0.01896633],14,"[-5.5269250947272904e-11, 1.1624533803776743e-07, -9.619273489355542e-05, 0.048535317051621674, 0.6889410262647341]",[0.02574291],87,"[0.009631230603625824, -0.42013595808730814, 7.121535548916003, -56.31317206041291, 240.35889491268125]",[7.51591744],100
81,BIL_5_-2,BIL2C09,98.66577718478986,0.0006486672917747072,"[0.046381717479212284, 0.07103986590982062]",[0.01947747],14,"[-5.483308279498749e-11, 1.1551144356521157e-07, -9.574092489539703e-05, 0.04839998548698008, 0.69883344598143]",[0.02570723],87,"[0.009638516073183445, -0.4203763188008162, 7.1239420100942885, -56.318605485003395, 240.34268338173715]",[6.95028696],100
82,BIL_5_-3,BIL3C09,98.46564376250834,0.0004927003125319018,"[0.046411074884616495, 0.07003483902415232]",[0.01776801],14,"[-5.635353014079631e-11, 1.180641914206343e-07, -9.730877081345726e-05, 0.04886814854276521, 0.6646305248539575]",[0.02584513],87,"[0.009307916247890262, -0.40900098152873965, 6.994004759147799, -55.79899886468696, 240.02469907062704]",[7.4216103],100
83,BIL_5_-4,BIL4C09,98.46564376250834,-0.0004666155461832133,"[0.04642154514137735, 0.0696879058745763]",[0.01719415],14,"[-5.690617870359492e-11, 1.1898443257514504e-07, -9.786941496664216e-05, 0.04903488269253494, 0.6525467887261626]",[0.02590322],87,"[0.009445575648058544, -0.41341753254009267, 7.0395880897650605, -55.95046753955249, 240.04338858369434]",[7.72385174],100
84,BIL_5_-5,BIL5C09,98.56571047364909,-0.0004783811761743806,"[0.046408046735563306, 0.07012504893029681]",[0.01794975],14,"[-5.61654734662465e-11, 1.177471897423352e-07, -9.711345742661464e-05, 0.04881009774786808, 0.6689115747170624]",[0.02583143],87,"[0.009311840800977269, -0.40930258656678675, 6.99985641700001, -55.83651169538252, 240.07752078855646]",[7.54417631],100
85,BIL_5_-6,BIL6C09,98.56571047364909,0.0006639488382846892,"[0.04639564673351239, 0.07056543683158378]",[0.01866183],14,"[-5.554579322967384e-11, 1.1670858576655523e-07, -9.647649845046878e-05, 0.04861987404325545, 0.68276949237613]",[0.02577689],87,"[0.009503571630275964, -0.41586242127929757, 7.074230627440688, -56.12970683128487, 240.23915602046367]",[7.85451495],100
86,BIL_5_1,BIL1A09,98.56571047364909,0.0004960087563006255,"[0.04639698580514673, 0.07053156288821649]",[0.01854361],14,"[-5.56423390512806e-11, 1.1687125606306417e-07, -9.657633527635695e-05, 0.048649339771214044, 0.6806186309123822]",[0.02577049],87,"[0.009448147632027674, -0.4139334283272962, 7.051839462045365, -56.03756319991581, 240.1745560623305]",[7.91492263],100
87,BIL_5_2,BIL2A09,98.96597731821214,-0.00010602119531366583,"[0.046347381421090725, 0.07221972264975865]",[0.02157004],14,"[-5.317976670325376e-11, 1.1272034768735183e-07, -9.401690001802003e-05, 0.047881850670028876, 0.7369215454877881]",[0.02552079],87,"[0.00942547808399062, -0.41328231122288506, 7.0471764115511855, -56.051732485447985, 240.36837200837303]",[6.23291296],100
88,BIL_5_3,BIL3A09,98.66577718478986,-0.0002930294250340637,"[0.0463914745811889, 0.07071075852561645]",[0.01886322],14,"[-5.53389235022122e-11, 1.1636100048104107e-07, -9.626292036052622e-05, 0.048556163519198454, 0.6874294335820517]",[0.02575296],87,"[0.009551676114827283, -0.4174912792812052, 7.092593225421542, -56.203958088401905, 240.3010496041199]",[7.68829126],100
89,BIL_5_4,BIL4A09,98.46564376250834,0.0006621067205676567,"[0.04640964303748084, 0.07008586135302991]",[0.01785792],14,"[-5.627132864886192e-11, 1.1792509183362291e-07, -9.722280755468611e-05, 0.048842633032444634, 0.6665139790171031]",[0.02584962],87,"[0.009295098351301448, -0.40856330064211244, 6.98909972879702, -55.780821078516354, 240.02297148702345]",[7.41760879],100
90,BIL_5_5,BIL5A09,98.46564376250834,-0.0004891497423953339,"[0.0464212468510379, 0.06969933395531672]",[0.0172122],14,"[-5.688830239723853e-11, 1.1895669413275669e-07, -9.785405954350423e-05, 0.04903063337314301, 0.6528006456839056]",[0.0258846],87,"[0.009442411918393272, -0.4133103645305993, 7.038396312988619, -55.94606139154737, 240.04273405502505]",[7.72066347],100
91,BIL_5_6,BIL6A09,98.66577718478986,0.0001593967794590867,"[0.046386743442825486, 0.07085972256169819]",[0.01917412],14,"[-5.509547571191004e-11, 1.1595288620990382e-07, -9.601191439804865e-05, 0.048480451665663817, 0.692959588868897]",[0.02571958],87,"[0.009600951148372103, -0.419102539784533, 7.109956063696673, -56.27021700996201, 240.35446863348415]",[7.4782818],100
92,BIL_7_-1,BIL1C13,98.36557705136758,1.4120560087427236e-05,"[0.04643026312916638, 0.06939767835083567]",[0.0166821],14,"[-5.7390353017120414e-11, 1.1979217761870423e-07, -9.836277209859782e-05, 0.04918166832553034, 0.6418644557842585]",[0.02595937],87,"[0.009591788613825035, -0.4185623337886421, 7.102307010578683, -56.253723301917795, 240.49865842102227]",[8.06911312],100
93,BIL_7_-2,BIL2C13,98.36557705136758,-0.0005203856373805493,"[0.04643570358563452, 0.06921025796847138]",[0.01642063],14,"[-5.768360559755578e-11, 1.2028241993529323e-07, -9.866280038077091e-05, 0.049270873335878325, 0.6353668495997681]",[0.02596008],87,"[0.009637904544520978, -0.4201354765761406, 7.119906837828018, -56.318623500807554, 240.50300131816476]",[8.14445517],100
94,BIL_7_-3,BIL3C13,98.16544362908606,0.00020443501364653116,"[0.046455901963360295, 0.06854381662564257]",[0.01534515],14,"[-5.886230382845656e-11, 1.2223784882461941e-07, -9.984970207576071e-05, 0.04962182474170456, 0.6099942096835119]",[0.02607427],87,"[0.009688526437100754, -0.4211338212965306, 7.120263376799684, -56.262917155440874, 240.44890994801472]",[8.38641663],100
95,BIL_7_-4,BIL4C13,98.16544362908606,-0.0006278847761533868,"[0.04646416474175874, 0.06828285999118175]",[0.01487809],14,"[-5.938948183315147e-11, 1.2310958072498279e-07, -0.00010037798472440444, 0.0497783284360846, 0.5986638945525516]",[0.02612651],87,"[0.009526599869310802, -0.41604897629985943, 7.069243597700965, -56.099727853129146, 240.42734017668198]",[7.8505852],100
96,BIL_7_-5,BIL5C13,98.16544362908606,-0.0004812666504987462,"[0.046463052237311876, 0.06830272554438307]",[0.01496234],14,"[-5.9304720126546e-11, 1.2296945636639774e-07, -0.00010029304750815939, 0.049753137303743956, 0.6005002557307314]",[0.02609596],87,"[0.009513524109318218, -0.41560082972463397, 7.064192786031795, -56.08078484070099, 240.42467866215566]",[7.83912004],100
97,BIL_7_-6,BIL6C13,98.46564376250834,-0.0005156334741283075,"[0.04642152976725493, 0.06970286150968476]",[0.01714976],14,"[-5.69298097122338e-11, 1.1902484955716393e-07, -9.789489776193894e-05, 0.04904269915910965, 0.6519522636171132]",[0.02587984],87,"[0.009449943241555514, -0.41356845273186116, 7.041314533978342, -55.957203431207525, 240.0456577426794]",[7.72241082],100
98,BIL_7_1,BIL1A13,98.36557705136758,-0.0005296074256246897,"[0.046435984791809125, 0.06921183547502727]",[0.01640913],14,"[-5.7688865748261256e-11, 1.2028903847844254e-07, -9.86656307805505e-05, 0.04927179611132861, 0.6353176764971168]",[0.02596591],87,"[0.009588313466146036, -0.41848382425003944, 7.10140383854165, -56.24651008330852, 240.48864407748707]",[8.17440455],100
99,BIL_7_2,BIL2A13,98.36557705136758,-2.7185692431430653e-05,"[0.04643069087361626, 0.06939183555137915]",[0.01670011],14,"[-5.7399001088637574e-11, 1.198066050526702e-07, -9.837212820636264e-05, 0.04918491428174597, 0.6416176975317529]",[0.02593443],87,"[0.009593596016583881, -0.41862438060776846, 7.103005138135392, -56.256294304943204, 240.49864741371553]",[8.07155717],100
100,BIL_7_3,BIL3A13,98.26551034022681,3.7683893609141705e-05,"[0.04644319460899435, 0.06897806888549522]",[0.01598043],14,"[-5.815064309353099e-11, 1.2105810386340887e-07, -9.913408346641316e-05, 0.04941025874515453, 0.6252598304160227]",[0.0260231],87,"[0.009659913139092374, -0.42035030451187, 7.11448480337644, -56.26281793149748, 240.52690902044324]",[8.21761937],100
101,BIL_7_4,BIL4A13,98.16544362908606,-1.3432940378699243e-05,"[0.046458037865485004, 0.06848454300618492]",[0.01520121],14,"[-5.900265465668112e-11, 1.2247066409911938e-07, -9.999133437285734e-05, 0.0496639684074625, 0.6069473190362186]",[0.02606768],87,"[0.009710718662216348, -0.42189261713058246, 7.128783990140667, -56.294603395651194, 240.4521558559703]",[8.42940001],100
102,BIL_7_5,BIL5A13,98.16544362908606,0.0003575460453095758,"[0.046453782219523725, 0.06862013173709658]",[0.01541943],14,"[-5.875433508412329e-11, 1.220589000314994e-07, -9.974155379198888e-05, 0.049590195584215735, 0.6122375280192318]",[0.0260516],87,"[0.009672100747425545, -0.42057501989463464, 7.114034795728621, -56.2401044915288, 240.44790407540663]",[8.35678959],100
103,BIL_7_6,BIL6A13,98.46564376250834,0.0002307780154415795,"[0.04641379853126387, 0.06996378237915254]",[0.01759938],14,"[-5.650872900815829e-11, 1.1832273619648933e-07, -9.746679429465593e-05, 0.04891558065579722, 0.6611951755761556]",[0.0258835],87,"[0.009334176860640147, -0.40989840944723055, 7.0040826340552895, -55.83658123767021, 240.02944249454822]",[7.4261876],100
104,BIM_6_-1,BIM1C11,98.66577718478986,-0.0005280853707683164,"[0.04639364021672935, 0.0706394654600544]",[0.01872396],14,"[-5.5466804936230954e-11, 1.1657669234998292e-07, -9.639577379717571e-05, 0.04859567013360207, 0.6845370735951679]",[0.02575479],87,"[0.009572567388355522, -0.41820354884720246, 7.10056634134926, -56.23353747219454, 240.30444366439625]",[7.70099206],100
105,BIM_6_-2,BIM2C11,98.36557705136758,0.0003887894693903604,"[0.04642607816947461, 0.06954283530712148]",[0.01692724],14,"[-5.7159903042858633e-11, 1.1940895656430424e-07, -9.812974459293044e-05, 0.04911266146400744, 0.6468489621919169]",[0.02592317],87,"[0.009581010633388815, -0.4181691966254649, 7.096661916814855, -56.21330086903591, 240.37353212634417]",[8.0354622],100
106,BIM_6_-3,BIM3C11,98.56571047364909,-0.0006118847352727386,"[0.04640888496248805, 0.07013156083090517]",[0.01786194],14,"[-5.6239745111571904e-11, 1.178715337194863e-07, -9.718978562141035e-05, 0.048833033994506996, 0.6672359598130888]",[0.02583686],87,"[0.00929133492935912, -0.4084361829808384, 6.987707906796939, -55.77604051379414, 240.02458866843358]",[7.41078956],100
107,BIM_6_-4,BIM4C11,98.56571047364909,0.0005414959302614264,"[0.046396624203922196, 0.07054053462880662]",[0.01858657],14,"[-5.56034537171989e-11, 1.1680557711019709e-07, -9.653598440787593e-05, 0.04863745444260514, 0.6814761404935882]",[0.0257866],87,"[0.009441346149806509, -0.4137014093891116, 7.049232668156598, -56.02772094408736, 240.1722840125787]",[7.91202553],100
108,BIM_6_-5,BIM5C11,98.56571047364909,0.0005587488297766896,"[0.046396896920631675, 0.07052285240264412]",[0.01855033],14,"[-5.561411481472067e-11, 1.1682244280190768e-07, -9.654634588736731e-05, 0.04864112823682927, 0.6812260012900063]",[0.02576939],87,"[0.009445176095688419, -0.41383138028103766, 7.050681458840743, -56.03310319774389, 240.17321059362425]",[7.91196698],100
109,BIM_6_1,BIM1A11,98.66577718478986,-0.0006366230218777247,"[0.0463950268123135, 0.07058230479763013]",[0.01865183],14,"[-5.5529475240514184e-11, 1.1668117113055127e-07, -9.645991748887217e-05, 0.048615165013845975, 0.6831147288198232]",[0.02576574],87,"[0.009583677006647499, -0.41858147227913006, 7.104778716835157, -56.24897347933957, 240.30522191899755]",[7.71327119],100
110,BIM_6_2,BIM2A11,98.46564376250834,0.0005689185304431632,"[0.04641056546001901, 0.07006571883208314]",[0.01780255],14,"[-5.63148168149146e-11, 1.1799786408821478e-07, -9.726774074346768e-05, 0.04885641790787681, 0.66550440192903]",[0.02584596],87,"[0.00930295553660872, -0.4088326043352772, 6.992135753641299, -55.792221494218346, 240.02466287408552]",[7.41631971],100
111,BIM_6_3,BIM3A11,98.56571047364909,-0.0004455417297464237,"[0.04640716631841061, 0.07019103671190427]",[0.01798728],14,"[-5.613192674722532e-11, 1.1769118649431859e-07, -9.707997349097596e-05, 0.04880085996023109, 0.669559310586142]",[0.02581015],87,"[0.009307731647439785, -0.4091656749062443, 6.998382315329466, -55.831555585890214, 240.07919633351798]",[7.54072514],100
112,BIM_6_4,BIM4A11,98.56571047364909,-0.000513627725107213,"[0.0464078861253743, 0.07014845766732862]",[0.01795607],14,"[-5.6172194895629315e-11, 1.1775886356038225e-07, -9.712086486254821e-05, 0.04881230420772813, 0.6687278454039373]",[0.02583441],87,"[0.009312262288647935, -0.4093188019955375, 7.000065928367457, -55.83746622802933, 240.07810853222583]",[7.54592168],100
113,BIM_6_5,BIM5A11,98.46564376250834,4.600095404150295e-05,"[0.04641608689410699, 0.06988000000000022]",[0.01748418],14,"[-5.659933323475949e-11, 1.1847244897842029e-07, -9.755773428363815e-05, 0.048943040312517304, 0.6591954060136563]",[0.02587194],87,"[0.009349188729601226, -0.41041112439166516, 7.009821085842059, -55.857653400022805, 240.0299594687809]",[7.42913194],100
114,BIM_8_-1,BIM1C15,98.46564376250834,0.0003704130165669284,"[0.04641234918177706, 0.07000256524266785]",[0.0177045],14,"[-5.642202923607431e-11, 1.18177032282707e-07, -9.73766452570632e-05, 0.048888219148787396, 0.6631819617083289]",[0.02586123],87,"[0.0093189576484069, -0.4093785164906704, 6.9982476174337735, -55.81483724351756, 240.02668093127573]",[7.42126654],100
115,BIM_8_-2,BIM2C15,98.36557705136758,0.000649215103581291,"[0.04642359838930995, 0.06963521122242859]",[0.01706268],14,"[-5.7025659322667057e-11, 1.1918379400554957e-07, -9.799120308314637e-05, 0.04907109497143204, 0.6499077863428394]",[0.02590992],87,"[0.00955956666161184, -0.4174371737728122, 7.088470084662956, -56.1831607602794, 240.37220444809495]",[8.01769016],100
116,BIM_8_-3,BIM3C15,98.46564376250834,0.0002963236862045804,"[0.046413675350981266, 0.06996153914595404]",[0.01761015],14,"[-5.648464787599848e-11, 1.1828111597612881e-07, -9.744066021486706e-05, 0.04890794458609196, 0.661782326954878]",[0.02586521],87,"[0.009330918494050605, -0.40978657695754694, 7.00281793729961, -55.831785056256095, 240.0284656917629]",[7.42364966],100
117,BIM_8_-4,BIM4C15,98.46564376250834,-8.801317225692884e-05,"[0.04641711276347094, 0.0698536197171079]",[0.01741392],14,"[-5.668156742042343e-11, 1.186107778547912e-07, -9.76422794161567e-05, 0.04896770601577712, 0.6574026775450612]",[0.02588149],87,"[0.009361500873795583, -0.4108318649056855, 7.014546754430139, -55.875305129792295, 240.03242830695848]",[7.43176907],100
118,BIM_8_-5,BIM5C15,98.56571047364909,-0.000606398546868725,"[0.046408799923806546, 0.07013140556045212]",[0.01787355],14,"[-5.623099343795118e-11, 1.1785677779792194e-07, -9.718086416535412e-05, 0.04883050044890601, 0.6674092598609472]",[0.02583619],87,"[0.00928983810633321, -0.4083850462487779, 6.987130837442389, -55.773826833491206, 240.0238768375595]",[7.41183878],100
119,BIM_8_1,BIM1A15,98.46564376250834,7.271946600262424e-05,"[0.046415242078767786, 0.06992560036102508]",[0.01751062],14,"[-5.658812594104182e-11, 1.1845415822047347e-07, -9.754632246091189e-05, 0.04893916206693745, 0.6594721785764542]",[0.02589084],87,"[0.009346331212387492, -0.41031482322606155, 7.00876814476859, -55.854022632676255, 240.03101103304533]",[7.42550458],100
