,calibName,chamber,splitDriftTime,diffJointPoint,para_smallRt,residual_smallRt,ndf_smallRt,para_largeRt,residual_largeRt,ndf_largeRt,para_res,residual_res,ndf_res
564,BML_8_3,BML3A15,98.36557705136758,-0.00016162058937307933,"[0.04640115815084866, 0.06694352237296189]",[0.01438011],14,"[-5.875636013929868e-11, 1.220846644000535e-07, -9.976000289202068e-05, 0.04957590269367952, 0.6090578263114028]",[0.0255118],87,"[-1.6150369835997235e-05, -0.03528340468962518, 1.6453378840862343, -26.43253966605568, 227.00188504812613]",[8.30196005],100
565,BOL_3_-6,BOL6C05,98.16544362908606,8.239253563768756e-05,"[0.04642576765357398, 0.06613986756014442]",[0.01310796],14,"[-6.026527849953254e-11, 1.245799423881846e-07, -0.00010127116319685062, 0.0500222598962587, 0.5768137600238826]",[0.02561454],87,"[-0.00015986143510115256, -0.031109114538289497, 1.6096203984900574, -26.36400168708756, 227.10458391403841]",[7.43658005],100
566,BIL_4_4,BIL4A07,98.36557705136758,-0.0005516301159955717,"[0.046404676503407793, 0.0668485672978531]",[0.01417294],14,"[-5.899237742434176e-11, 1.22477145367836e-07, -9.999918242974702e-05, 0.04964690905808059, 0.6038971614291289]",[0.02552874],87,"[-9.940048904291985e-05, -0.032394356857648875, 1.6120833556952017, -26.299256039507682, 226.9253295994973]",[7.98522713],100
567,BIM_6_3,BIM3A11,98.56571047364909,0.00035419104285772107,"[0.04636873327302616, 0.06803984858193915]",[0.01612716],14,"[-5.687422392103178e-11, 1.1895369064775674e-07, -9.785507226949021e-05, 0.04901233774431936, 0.6499665619577183]",[0.02535097],87,"[1.170160151923726e-05, -0.03630237342757067, 1.6595000971047211, -26.513932972566884, 227.08995303438874]",[8.5525553],100
568,BEE_6_-1,BEE1C12,98.66577718478986,0.0004673505095693642,"[0.04635361863930894, 0.06855009265205336]",[0.01698648],14,"[-5.608262792183177e-11, 1.1763082199884183e-07, -9.704581825304136e-05, 0.048771031042226846, 0.6675662613241315]",[0.0252963],87,"[2.987003470005557e-05, -0.0368973098976687, 1.665502128565304, -26.530592945019, 227.08086578971225]",[8.3997783],100
569,EES_1_1,EES1A02,98.36557705136758,0.0002503939954578982,"[0.04639711070814409, 0.06708974272074932]",[0.01460271],14,"[-5.848580514285705e-11, 1.2163578388283348e-07, -9.948847499506962e-05, 0.049496619131815855, 0.6147913583768126]",[0.02548772],87,"[3.0657571502554775e-05, -0.03686325967082563, 1.6629771169957985, -26.502340229011267, 227.05829322496615]",[8.33822692],100
570,EOL_4_5,EOL5A07,98.16544362908606,0.00012667515562814202,"[0.046425214761074994, 0.0661604057634307]",[0.01315532],14,"[-6.021922423342407e-11, 1.2450375643462865e-07, -0.00010122422905186399, 0.050007681718118195, 0.5778708932167564]",[0.02561866],87,"[-0.00016543215842086017, -0.030907469882466943, 1.6071812409008237, -26.35388298017484, 227.1017410376283]",[7.43462714],100
571,EIL_1_4,EIL4A01,98.56571047364909,0.0005539765079909387,"[0.0463666206517551, 0.06811113813457419]",[0.01623243],14,"[-5.6781512158730386e-11, 1.187979890524344e-07, -9.77596065545654e-05, 0.04898411074249448, 0.6520244979877035]",[0.02536687],87,"[2.9507036301381056e-06, -0.03598521298100129, 1.6556618505703196, -26.498069459106578, 227.08611781244016]",[8.55406054],100
572,BIL_1_-4,BIL4C01,98.46564376250834,0.0006610141423104565,"[0.04637925489353351, 0.06767713831536717]",[0.01556297],14,"[-5.7462830704495006e-11, 1.1993608338418096e-07, -9.845540672483985e-05, 0.04919101964618074, 0.6369506741125815]",[0.02540633],87,"[7.837839824828815e-05, -0.038389130494855775, 1.6795862711173164, -26.567171602256895, 227.06472490329247]",[8.49314348],100
573,BIS_3_-5,BIS5C06,98.46564376250834,-0.000431308438872513,"[0.04639053743870917, 0.0673057099151305]",[0.01493508],14,"[-5.81078554075897e-11, 1.210093093868596e-07, -9.910867883098185e-05, 0.04938455415619508, 0.622911209762983]",[0.02546168],87,"[-2.1525543663766134e-05, -0.03525273688302066, 1.6476922272133179, -26.461263359077773, 227.06560878180775]",[8.48018687],100
574,EOS_5_6,EOS6A10,98.46564376250834,-0.00034129881314282073,"[0.046389665988162146, 0.06733362062044235]",[0.01498829],14,"[-5.806279157870854e-11, 1.209330457771292e-07, -9.906116450778514e-05, 0.04937010058701469, 0.6239743984593359]",[0.0254711],87,"[-2.615998252234919e-05, -0.03508436135018737, 1.6456493566360664, -26.45280013643408, 227.06357813618075]",[8.47602311],100
575,BML_2_-5,BML5C03,98.36557705136758,-0.00033961336887422533,"[0.04640277217295036, 0.0669089776261568]",[0.01426642],14,"[-5.888053710205201e-11, 1.2229151811320145e-07, -9.988640149618967e-05, 0.049613575224364374, 0.6063361282834642]",[0.02553019],87,"[-9.902383854470957e-05, -0.03261111164155807, 1.6173727234948763, -26.33487026506623, 226.96497202104177]",[8.17924502],100
576,BIS_7_5,BIS5A14,98.36557705136758,0.0004582085409001735,"[0.04639472731073846, 0.06717714822975167]",[0.01471266],14,"[-5.837449465415136e-11, 1.2145172189267594e-07, -9.937671911437039e-05, 0.04946325862084383, 0.6172170966704336]",[0.02547857],87,"[4.155402115239878e-05, -0.03741198485498103, 1.6716493620323738, -26.549595962807295, 227.10485393854333]",[8.36958859],100
577,EML_8_-3,EML3C15,98.66577718478986,0.0003095202718972345,"[0.04635510967145071, 0.06851196518314841]",[0.01688643],14,"[-5.6156712771626806e-11, 1.1775427005933329e-07, -9.71218445707314e-05, 0.04879432156145877, 0.6658480000546529]",[0.02529333],87,"[3.7731043421144096e-05, -0.037184030654045463, 1.6689975475257226, -26.545186067827416, 227.08476500264283]",[8.39657321],100
578,BOS_2_4,BOS4A04,98.26551034022681,-0.000370315014533773,"[0.04641654019083711, 0.06645868246189378]",[0.01356685],14,"[-5.969994928223095e-11, 1.2364755385417578e-07, -0.00010070801574322663, 0.04985624220099851, 0.5887739329226941]",[0.02557741],87,"[-0.00012396121591963267, -0.031777821269348035, 1.608194788930623, -26.296410690158034, 226.89810753959426]",[7.88085407],100
579,EIS_6_1,EIS1A12,98.56571047364909,-0.00016598979514270695,"[0.04637374189446952, 0.06787443139614976]",[0.01583268],14,"[-5.718074672975536e-11, 1.1946596669601198e-07, -9.816850564098276e-05, 0.04910565600593144, 0.6431601122336859]",[0.02540084],87,"[5.100764676130938e-05, -0.03739750509405276, 1.667591813417177, -26.517665957945535, 227.0531954203278]",[8.48371284],100
580,EOL_2_3,EOL3A03,98.36557705136758,0.0005976393960995807,"[0.04639341410208037, 0.06721143139078542]",[0.0147739],14,"[-5.829543846089984e-11, 1.2132004856842988e-07, -9.929700298460976e-05, 0.04944017853752327, 0.6188785262689701]",[0.02546557],87,"[-3.750352039834423e-06, -0.0358975256499469, 1.6555055486964987, -26.493634412241533, 227.07371573761276]",[8.48427743],100
581,BIL_3_-1,BIL1C05,98.36557705136758,0.0006067993707539188,"[0.04639338584012079, 0.06721428571428668]",[0.01476595],14,"[-5.829745522005007e-11, 1.213235119590759e-07, -9.929906703332178e-05, 0.04944068873685623, 0.618854438285508]",[0.02547373],87,"[-3.620416600058597e-06, -0.035901936165818105, 1.6555550813971178, -26.49382736985504, 227.07381959727758]",[8.48286176],100
582,EIL_7_-2,EIL2C13,98.46564376250834,-0.00013716474867386808,"[0.04638768660683783, 0.06739985418328129]",[0.01509033],14,"[-5.79505438113157e-11, 1.2074640868770596e-07, -9.894768931160678e-05, 0.049336539828723276, 0.6264218755053204]",[0.02545527],87,"[8.703059713274195e-05, -0.038660809158893535, 1.6814087512571132, -26.55952569461734, 227.0168815905769]",[8.41163239],100
583,EIL_7_2,EIL2A13,98.66577718478986,0.0005356920286043731,"[0.0463532371109665, 0.06856571715685672]",[0.01703372],14,"[-5.6032037388204145e-11, 1.1754522217046151e-07, -9.699286495345441e-05, 0.04875520800003955, 0.6687357040008747]",[0.02527722],87,"[2.443812175683886e-05, -0.03670169295620448, 1.6631479745550604, -26.520862971919904, 227.0779928900808]",[8.40204851],100
584,BIS_1_3,BIS3A02,98.76584389593062,0.0005242410484775917,"[0.04634002631928978, 0.06900286001725883]",[0.0177932],14,"[-5.5337530224587106e-11, 1.1637922244764229e-07, -9.627677079531829e-05, 0.048541516569809665, 0.6843876065571609]",[0.02521551],87,"[-2.951833943121551e-05, -0.03486284429788879, 1.640582136039381, -26.39942796135698, 226.82442005986053]",[8.21046717],100
585,BMS_2_-1,BMS1C04,98.76584389593062,-0.0006441133958263734,"[0.046351308765765806, 0.06863467661339963]",[0.0171091],14,"[-5.596236233042192e-11, 1.1742824231279453e-07, -9.692112613661659e-05, 0.0487339485530159, 0.6702939673606383]",[0.02529766],87,"[5.0893515976778416e-05, -0.03776114735631588, 1.6773155774476964, -26.588193340547196, 227.1324820021041]",[8.3225161],100
586,BOL_5_1,BOL1A09,98.66577718478986,0.0006190501553771099,"[0.046352814561404186, 0.06858571144033576]",[0.01705982],14,"[-5.600146997665067e-11, 1.1749269548354908e-07, -9.696018119468189e-05, 0.04874580052147252, 0.6694549424304399]",[0.02527361],87,"[2.201495272830489e-05, -0.03661427515923285, 1.6620963729538183, -26.516547335350847, 227.07692556618946]",[8.40655108],100
587,EML_4_-3,EML3C07,98.46564376250834,-0.0006006649790082363,"[0.046392049080471086, 0.06724883329152981]",[0.01484024],14,"[-5.822983286914132e-11, 1.2121165987387457e-07, -9.923086136493922e-05, 0.04942002053773775, 0.620344507802859]",[0.02548628],87,"[-1.0573690785657198e-05, -0.03564863040578759, 1.6524709893860523, -26.480979325589207, 227.07053770819817]",[8.48286625],100
588,EMS_6_-2,EMS2C12,99.46631087391594,0.0002097079059035778,"[0.04622595469972077, 0.07278158073463403]",[0.02352908],14,"[-5.103210926643063e-11, 1.091020669870074e-07, -9.177901979796993e-05, 0.04718717153060875, 0.7830332059464116]",[0.02488313],87,"[-6.709465780431226e-05, -0.033735901739423375, 1.631360029675888, -26.405494533967104, 227.06681476426306]",[8.32371177],100
589,BOS_4_2,BOS2A08,98.46564376250834,0.00039991985983167666,"[0.04638171878317685, 0.06760419205755323]",[0.01541372],14,"[-5.7626629987439403e-11, 1.2020840095085746e-07, -9.862048275671115e-05, 0.049239376332328735, 0.6334536852562528]",[0.02541319],87,"[4.7275148707184984e-05, -0.037230153408226475, 1.6651108696403236, -26.502239227737345, 227.00912524684503]",[8.55372905],100
590,EES_3_-2,EES2C06,98.46564376250834,-0.0005683010461678961,"[0.04639153123624462, 0.06728504951946095]",[0.01489131],14,"[-5.8173408379506336e-11, 1.211192935571916e-07, -9.917584335769897e-05, 0.04940415020566649, 0.6214742299057321]",[0.02544981],87,"[-1.5747013796122502e-05, -0.035462534831504904, 1.6502401463311593, -26.47189121512616, 227.06865524068698]",[8.4808858],100
591,BEE_5_1,BEE1A10,98.86591060707137,0.0006672351921039876,"[0.04632470256312232, 0.06953482264711601]",[0.01867914],14,"[-5.457419901338199e-11, 1.1509497449256719e-07, -9.548635025599748e-05, 0.04830496591380803, 0.7017404756895078]",[0.02516186],87,"[-0.00011378018151532385, -0.03213616106951608, 1.6124229103688206, -26.307024714103118, 226.8077560304599]",[8.11212965],100
592,EOS_1_2,EOS2A02,98.36557705136758,0.00019515102669842577,"[0.04639756540729477, 0.06707933094533063]",[0.0145714],14,"[-5.854387269378588e-11, 1.2173238478732606e-07, -9.954659458184628e-05, 0.04951312704604829, 0.6136224676318095]",[0.02551058],87,"[3.55515675997546e-05, -0.03703924921977917, 1.66509066527609, -26.511036885226968, 227.0606750515921]",[8.34477363],100
593,EMS_8_4,EMS4A16,98.36557705136758,0.00020438947112122463,"[0.04639713956915683, 0.06709428571428688]",[0.01459065],14,"[-5.852107421605537e-11, 1.216949781530002e-07, -9.952412137615588e-05, 0.049506519523609585, 0.6140707477308087]",[0.02549308],87,"[3.3342656227985546e-05, -0.03696005669957696, 1.6641452284625182, -26.507206235563043, 227.05991050176613]",[8.3408738],100
594,BIS_3_1,BIS1A06,98.56571047364909,0.0005979063042680366,"[0.04636633628477669, 0.06811753864797539]",[0.01625331],14,"[-5.6753836982118613e-11, 1.1875312044398719e-07, -9.773253074285253e-05, 0.048975640707936745, 0.6526589609370494]",[0.02535069],87,"[-2.672049036552761e-09, -0.03587627034235964, 1.6543176036862064, -26.492403719105553, 227.08481198714725]",[8.55415453],100
595,BOL_1_-3,BOL3C01,98.66577718478986,0.00045136315192451093,"[0.04635435846687413, 0.06851674734230577]",[0.0169556],14,"[-5.609694203167869e-11, 1.1765302850053478e-07, -9.705848235195665e-05, 0.048774901834189935, 0.6673113208861674]",[0.02529111],87,"[3.141860544164123e-05, -0.036953878299640024, 1.6661905650667326, -26.533403168730104, 227.0809978439228]",[8.39930244],100
596,BOS_3_-2,BOS2C06,98.36557705136758,-0.0004868006567715355,"[0.04640461875405463, 0.06683985398732253]",[0.01423536],14,"[-5.892613028153071e-11, 1.2236717726242566e-07, -9.993221562062737e-05, 0.04962699020072973, 0.6053574319708818]",[0.02552253],87,"[-0.00010599997995367599, -0.03215424587975184, 1.6091597427880464, -26.286994620173093, 226.92141451781464]",[7.98569598],100
597,BOL_7_3,BOL3A13,98.66577718478986,-0.0004711646847459505,"[0.0463634890421585, 0.06822454400946136]",[0.01642736],14,"[-5.660114620217709e-11, 1.1849713124778062e-07, -9.757568141355141e-05, 0.04892905101074764, 0.656060134279582]",[0.02534152],87,"[4.327318373264775e-05, -0.037409474681002204, 1.672455186985553, -26.56889473930709, 227.1441718220366]",[8.49741026],100
598,EOS_7_-1,EOS1C14,98.66577718478986,-0.0006551675841759419,"[0.046365481199482236, 0.06813428571428637]",[0.01631031],14,"[-5.670378887597887e-11, 1.1867010759310972e-07, -9.768227815098483e-05, 0.04896085925424596, 0.6537253408411925]",[0.02534112],87,"[-4.86203381986031e-06, -0.03570034481072896, 1.6521874590539403, -26.483534567188624, 227.08211761290264]",[8.55677599],100
599,BIL_2_2,BIL2A03,98.36557705136758,0.000241145366031148,"[0.046397100603529036, 0.06709142857142804]",[0.01458462],14,"[-5.850809005112833e-11, 1.2167290830292245e-07, -9.951050097466716e-05, 0.04950256386579663, 0.6143779157774492]",[0.02549961],87,"[3.229824696329515e-05, -0.036921913056550265, 1.6636784183045104, -26.5052342477859, 227.0592667617215]",[8.34106098],100
600,BIS_3_3,BIS3A06,98.36557705136758,0.0006327360087539091,"[0.046393251149352326, 0.06721806789314676]",[0.01477749],14,"[-5.829027328163744e-11, 1.2131074844069767e-07, -9.929051135776414e-05, 0.049437889085361016, 0.6190749900924484]",[0.02548953],87,"[-4.5820389380471915e-06, -0.035867044160774034, 1.6551324020970652, -26.492065612594807, 227.07321589593863]",[8.48701288],100
601,EOS_7_-3,EOS3C14,98.66577718478986,0.0006025388103729767,"[0.046352312498351686, 0.06859441909106631]",[0.01704432],14,"[-5.601259167808086e-11, 1.1751280335418797e-07, -9.697303879784691e-05, 0.048749295423100546, 0.6691596833304035]",[0.02528508],87,"[2.2753749124489235e-05, -0.03664010636570711, 1.662398004915026, -26.51777650484982, 227.07751340045624]",[8.4021375],100
602,EOL_5_-2,EOL2C09,98.46564376250834,-0.00012041885487690251,"[0.046387271827197096, 0.06742352185485204]",[0.01510684],14,"[-5.793001774374809e-11, 1.207129963000579e-07, -9.892740060175035e-05, 0.049330233107427554, 0.6268757024279173]",[0.02544576],87,"[8.458082721253474e-05, -0.03857249542223223, 1.6803485623600962, -26.555208417132757, 227.01601986353452]",[8.40945491],100
603,BOL_7_1,BOL1A13,98.76584389593062,-8.528262012763577e-05,"[0.046345635000140745, 0.0688287167790522]",[0.01741679],14,"[-5.5661005734781834e-11, 1.1692220535464943e-07, -9.661052544016963e-05, 0.04864150074130637, 0.6770461921764137]",[0.02526786],87,"[2.1046534599809033e-05, -0.036681953042438396, 1.6642867455816466, -26.534450588965015, 227.11921098661605]",[8.33715659],100
604,BOL_1_-1,BOL1C01,98.66577718478986,0.000336571242876893,"[0.04635534156415597, 0.06850285714285813]",[0.01687993],14,"[-5.616247276355992e-11, 1.177628264543823e-07, -9.712615658625223e-05, 0.04879536469630835, 0.6658202057504402]",[0.02530608],87,"[3.847367274426561e-05, -0.03720900150155701, 1.66927509340174, -26.546229478398132, 227.08498233563586]",[8.39631108],100
605,EIL_5_2,EIL2A09,98.46564376250834,-0.0006350217818003046,"[0.04639242495578677, 0.06725428024552035]",[0.01483595],14,"[-5.822968677671726e-11, 1.2121060381155108e-07, -9.922999793686606e-05, 0.049420031210256184, 0.6203441809904529]",[0.02546749],87,"[-1.0596490138573408e-05, -0.035650029335782506, 1.652519187698017, -26.481335465930147, 227.0707823247763]",[8.48183094],100
606,EIS_4_1,EIS1A08,98.56571047364909,-0.00034110052277736,"[0.04637582990636335, 0.06780039599644376]",[0.01575459],14,"[-5.7272379899288354e-11, 1.1961812309207743e-07, -9.826056773963254e-05, 0.04913259244024921, 0.6412191113746291]",[0.02538841],87,"[5.925691726556441e-05, -0.03769604793600081, 1.6711973178556399, -26.532498021119345, 227.05643095007994]",[8.48261723],100
607,EMS_8_-5,EMS5C16,98.56571047364909,-0.00015322967794784148,"[0.046373822369893694, 0.06787170497627278]",[0.01583065],14,"[-5.7175236830618426e-11, 1.194564513559255e-07, -9.81626437356341e-05, 0.049104066293514055, 0.6432864113031171]",[0.02538486],87,"[5.067648470505816e-05, -0.037385776175313225, 1.6674528306881375, -26.51709262914869, 227.0529460291647]",[8.48274785],100
608,EEL_1_-1,EEL1C01,98.76584389593062,-0.0005814177030121215,"[0.04635116729834516, 0.06861700930675264]",[0.01714699],14,"[-5.591881960013963e-11, 1.1735472545129587e-07, -9.687587426755066e-05, 0.04872052612374493, 0.6712759682223235]",[0.02529212],87,"[4.649869411033996e-05, -0.037601579283529425, 1.6753738650356358, -26.580011469050632, 227.12952042903703]",[8.32501896],100
609,BIS_1_1,BIS1A02,98.76584389593062,0.000529893893849831,"[0.04633990051168605, 0.06900378074666871]",[0.01779305],14,"[-5.533974338294827e-11, 1.1638324053487617e-07, -9.627922327216892e-05, 0.048542057044143466, 0.6843486368338241]",[0.02522293],87,"[-2.9443200294636294e-05, -0.034864968958491, 1.6405998303722364, -26.39946609277064, 226.82443123672164]",[8.21140524],100
610,EML_4_-1,EML1C07,98.56571047364909,0.00014986266933370018,"[0.04637080014634461, 0.0679666114363269]",[0.01602462],14,"[-5.700357675826779e-11, 1.1916970420267673e-07, -9.7986861743465e-05, 0.04905132695740223, 0.6471354383180599]",[0.02538957],87,"[4.919339014112586e-05, -0.03731857956979315, 1.667299559509029, -26.52577262434221, 227.0777272693092]",[8.54128393],100
611,BOL_5_3,BOL3A09,98.46564376250834,-0.0002898263605235485,"[0.04638875765250852, 0.0673885714285714]",[0.01504064],14,"[-5.8020864648547196e-11, 1.2086351348225881e-07, -9.901850103600012e-05, 0.04935703167605881, 0.6249270169318888]",[0.02545934],87,"[-3.085782754301442e-05, -0.03491498019932269, 1.6436152694232355, -26.44452781135027, 227.06216570386374]",[8.47639065],100
612,BMS_2_-3,BMS3C04,98.36557705136758,-0.0004545277918790447,"[0.04640379539389041, 0.06687183473391399]",[0.01420616],14,"[-5.894122673116936e-11, 1.223920670019096e-07, -9.994761834387049e-05, 0.04963188632889818, 0.6049858424533214]",[0.02552913],87,"[-0.0001038865898065061, -0.032231435667227845, 1.6101056168243635, -26.291032705285787, 226.92315442879521]",[7.98167675],100
613,EOS_3_2,EOS2A06,98.26551034022681,0.0006235397390135233,"[0.046406647538700004, 0.06676352215977455]",[0.01409828],14,"[-5.90749112124881e-11, 1.226128862489361e-07, -0.0001000810266895594, 0.04967118459858248, 0.6021545035882019]",[0.02553883],87,"[-9.131368357297267e-05, -0.032686671843820736, 1.61560836181927, -26.3137174453524, 226.928301492038]",[7.98542676],100
614,EIS_5_-1,EIS1C10,98.36557705136758,-6.441903034559715e-05,"[0.04640018311359556, 0.06698857142857172]",[0.01443068],14,"[-5.868431568122346e-11, 1.2196518763997589e-07, -9.968785438073033e-05, 0.04955497759000792, 0.6105713519692179]",[0.02549546],87,"[-2.2595796506506983e-05, -0.03505098052890936, 1.6425414268094591, -26.42106781795452, 226.99925159571208]",[8.30058312],100
615,BIS_1_-2,BIS2C02,98.76584389593062,-0.0002998141895442785,"[0.04634817594305748, 0.06872830907049693]",[0.01729645],14,"[-5.5785636929447146e-11, 1.1713142370780878e-07, -9.673883099251287e-05, 0.048679629859549975, 0.6742782297054855]",[0.02527949],87,"[3.35144756237688e-05, -0.03713132997613698, 1.6696899904565157, -26.556595516818064, 227.124262176366]",[8.33306543],100
616,BIL_3_-3,BIL3C05,98.26551034022681,0.0003233032153167059,"[0.046409537217715964, 0.06667143140612894]",[0.01392007],14,"[-5.927548914348301e-11, 1.229441317786837e-07, -0.0001002812613142251, 0.0497302342715064, 0.5978814689916215]",[0.02553869],87,"[-7.270658502838972e-05, -0.033363439967366536, 1.6238329540440934, -26.347898601642502, 226.93691270655418]",[7.98166163],100
617,BEE_7_1,BEE1A14,99.0660440293529,-0.0006033919203831672,"[0.046309388883243555, 0.07004923556430055]",[0.01961096],14,"[-5.3845397834033195e-11, 1.138654270536084e-07, -9.472703352099593e-05, 0.04807650186690708, 0.7185251498622891]",[0.02508852],87,"[-4.26299159411007e-05, -0.034362909797160425, 1.634533070640894, -26.37592601456167, 226.81798536716596]",[8.02220551],100
618,EOL_2_1,EOL1A03,98.36557705136758,0.0006141216818225104,"[0.04639308426668333, 0.06722272292336315]",[0.01480503],14,"[-5.828024910156631e-11, 1.2129588995428217e-07, -9.928234047774214e-05, 0.04943530860072832, 0.6192325897583931]",[0.0254594],87,"[-5.8114498490585095e-06, -0.035821893362774956, 1.65457887592638, -26.489764158303537, 227.07282489343515]",[8.48852265],100
619,EML_8_-1,EML1C15,98.56571047364909,6.856451077563719e-05,"[0.0463719986972093, 0.06792013387871342]",[0.0159785],14,"[-5.7052053443296064e-11, 1.1925040468279617e-07, -9.803588730218101e-05, 0.04906581151118984, 0.6461017092226738]",[0.02538272],87,"[3.7694551961147377e-05, -0.037165398769542106, 1.6680598754449831, -26.535533201032166, 227.08350643796334]",[8.48296581],100
620,EES_3_1,EES1A06,98.46564376250834,-0.0004690587839748517,"[0.04639076537362793, 0.06730571866351648]",[0.01494081],14,"[-5.8111976840450706e-11, 1.2101696889694645e-07, -9.911350788349535e-05, 0.04938568365257661, 0.6228245904379186]",[0.02546641],87,"[-2.1789400269747832e-05, -0.03524345572676325, 1.647583483756042, -26.460827020294147, 227.06547904571977]",[8.47950367],100
621,BOS_2_6,BOS6A04,98.26551034022681,-0.00021620625450768927,"[0.04641510714264606, 0.06650571145159499]",[0.01364698],14,"[-5.961147540389866e-11, 1.2350100530766977e-07, -0.00010061935656873228, 0.04983029119682434, 0.5906590424348477]",[0.02558235],87,"[-4.136443663882513e-05, -0.03450216555267407, 1.6376543693008498, -26.40523393857884, 226.95099523010487]",[7.97483501],100
622,EEL_2_2,EEL2A03,98.46564376250834,0.0004355372335274055,"[0.04638154795591578, 0.06761089348599086]",[0.01541744],14,"[-5.7605916935525624e-11, 1.2017260457415881e-07, -9.859826812183616e-05, 0.049233158753435625, 0.633908246456946]",[0.02543804],87,"[4.604583706869353e-05, -0.03718540110857864, 1.664569449380118, -26.50003510463709, 227.0088289460282]",[8.55333607],100
623,BOL_3_5,BOL5A05,98.16544362908606,0.000631380613242527,"[0.0464196877292364, 0.06635663959561942]",[0.01339516],14,"[-5.992001514386188e-11, 1.24009845057668e-07, -0.00010092596812309292, 0.049920093297959996, 0.5841926861201958]",[0.02560302],87,"[-0.0001925875079115808, -0.029921718095326812, 1.5952333903969733, -26.304483348431788, 227.09042415057075]",[7.43385351],100
624,BIS_7_7,BIS7A14,98.46564376250834,0.00019962893381997304,"[0.046383993200015294, 0.06753428571428625]",[0.01530006],14,"[-5.7734107355128014e-11, 1.2038690966546192e-07, -9.872893527796514e-05, 0.049271517684376355, 0.6311338064229994]",[0.02544311],87,"[5.7695100174384686e-05, -0.03760768646021281, 1.6696806820771093, -26.521157322925344, 227.0138923898433]",[8.56005003],100
625,EMS_4_-5,EMS5C08,98.46564376250834,0.00044830257862127354,"[0.04638142557779766, 0.06761210878285255]",[0.01544573],14,"[-5.7590971337853304e-11, 1.2014936963175927e-07, -9.85845732014806e-05, 0.049228613477820496, 0.6342457285071716]",[0.02543298],87,"[4.382406890493888e-05, -0.037104049728798834, 1.6635707491178162, -26.49580167619687, 227.00743841897435]",[8.55326615],100
626,EML_6_-4,EML4C11,98.56571047364909,0.0006361270580317324,"[0.04636553655474135, 0.06814870465565563]",[0.01630467],14,"[-5.6713031789362544e-11, 1.1868552200661907e-07, -9.769202629098245e-05, 0.04896404868875369, 0.6534594684069696]",[0.02534086],87,"[-3.99789018073095e-06, -0.03573352619608054, 1.6526162256351937, -26.485467859598995, 227.08298961162237]",[8.55805711],100
627,EOS_5_4,EOS4A10,98.46564376250834,-0.0001013357520278646,"[0.046386599427193025, 0.06744335793290096]",[0.01515384],14,"[-5.789489267680735e-11, 1.2065565770374548e-07, -9.889317558745564e-05, 0.049320072769568214, 0.6275684671841302]",[0.02542854],87,"[0.00011806810098547143, -0.03941141092070608, 1.6864076538640638, -26.568085135541114, 227.02409732558363]",[8.46569395],100
628,BIS_3_-7,BIS7C06,98.46564376250834,0.00011461476493668243,"[0.04638511237213003, 0.06748571428571479]",[0.01525171],14,"[-5.7782099657785187e-11, 1.204661895498997e-07, -9.877673574007535e-05, 0.04928556762120394, 0.6301192584289099]",[0.02542248],87,"[0.00010758135885457598, -0.039030534024746245, 1.6817854276932205, -26.548879890669017, 227.01899420198188]",[8.46411246],100
629,BIL_1_-6,BIL6C01,98.66577718478986,-0.0003499723304765112,"[0.046362552451723285, 0.06823728840346636]",[0.01649252],14,"[-5.6530226473344766e-11, 1.1837805523419665e-07, -9.750257729728707e-05, 0.04890735707806042, 0.6576380985854213]",[0.02533988],87,"[3.626958629833283e-05, -0.03715595307251123, 1.6693864069473394, -26.55612110109805, 227.14025837915625]",[8.49170539],100
630,EIL_5_-5,EIL5C09,98.66577718478986,-0.0005898669374122534,"[0.04636447990524132, 0.06818232245349243]",[0.01636369],14,"[-5.666120251593111e-11, 1.1859831998167402e-07, -9.763810310304587e-05, 0.048947759836890065, 0.6546672241936905]",[0.02535858],87,"[4.930304864329134e-05, -0.03762784670408797, 1.6750958750174776, -26.579794762103592, 227.14673009709412]",[8.49514761],100
631,BOF_6_2,BOF3A12,99.36624416277517,0.0007105513227250171,"[0.046239494676797166, 0.07233890683341788]",[0.02297556],14,"[-5.13918442999872e-11, 1.0971295621315275e-07, -9.215829574107217e-05, 0.04730231637773346, 0.7747495853303402]",[0.02487754],87,"[-2.724433694597786e-05, -0.035169539015497776, 1.6485655703694062, -26.475864464853498, 227.08256166638165]",[8.31957734],100
632,BIL_4_6,BIL6A07,98.16544362908606,0.000526066452362528,"[0.04642110375556238, 0.06629144726338995]",[0.01333391],14,"[-5.998509341690803e-11, 1.2411733534963492e-07, -0.0001009910207018424, 0.04993931974204445, 0.5828050492712341]",[0.0255949],87,"[-0.00018642025230225973, -0.030144836817855018, 1.597925270477718, -26.31551699173592, 227.09255957336342]",[7.43567259],100
633,BIM_6_1,BIM1A11,98.66577718478986,0.00018337312900129632,"[0.04635673370037258, 0.06844481794839292]",[0.01681514],14,"[-5.623854928181807e-11, 1.1789030903758056e-07, -9.720380972085236e-05, 0.04881797236412579, 0.6641564318284187]",[0.02531606],87,"[4.499817983672745e-05, -0.03744568626134431, 1.6721398182159228, -26.558027068227506, 227.08743754834592]",[8.38885044],100
